secid,n_obs,n_days,date_min,date_max,zero_share,abs_q99,abs_max,ann_vol,es_975,hill_alpha,period_days,coverage,passes_basic,prefix_preferred,selected,period,market
RU000A10CG79,187,187,2025-08-20,2026-05-15,0.0,0.0057364605989960234,0.00783314377175622,0.027024727613790326,0.0028542529708682437,3.564794622882218,602,0.3106312292358804,False,True,False,post_2024,bonds
RU000A10BYA6,187,187,2025-08-20,2026-05-15,0.9037433155080213,0.3591007522014267,0.510786875125648,1.1011026685652867,0.2591265340034277,,602,0.3106312292358804,False,True,False,post_2024,bonds
RU000A10CH11,185,185,2025-08-22,2026-05-15,0.0,0.5340893418491544,0.548024796979914,1.7626398950588782,0.5284654400727831,,602,0.3073089700996678,False,True,False,post_2024,bonds
RU000A10CH37,185,185,2025-08-22,2026-05-15,0.0,0.006250123277625637,0.00827044648910591,0.03306853936556713,0.00393343412991848,2.5318186084669723,602,0.3073089700996678,False,True,False,post_2024,bonds
RU000A10CH03,185,185,2025-08-22,2026-05-15,0.005405405405405406,0.015707930418018434,0.0168886320306532,0.06645937792219227,0.012196244772281841,2.241207450226677,602,0.3073089700996678,False,True,False,post_2024,bonds
RU000A10CFK2,184,184,2025-08-25,2026-05-15,0.0,0.00875558961827445,0.0124851321176823,0.03755779245997412,0.007599723831677392,1.36430662174034,602,0.30564784053156147,False,True,False,post_2024,bonds
RU000A10CHX1,184,184,2025-08-25,2026-05-15,0.0,0.07943855323721812,0.108170219282849,0.406341541185326,0.06739558878754882,3.148575774641179,602,0.30564784053156147,False,True,False,post_2024,bonds
RU000A10CJ84,183,183,2025-08-26,2026-05-15,0.0,0.00961632607009538,0.0153893429924868,0.047088922610803156,0.008277361707157545,2.139370990309338,602,0.30398671096345514,False,True,False,post_2024,bonds
RU000A10C097,183,183,2025-08-26,2026-05-15,0.8579234972677595,0.16980458543913,0.276722357940509,0.5189397140242834,0.11677271860401248,,602,0.30398671096345514,False,True,False,post_2024,bonds
RU000A10CJ92,182,182,2025-08-27,2026-05-15,0.0,0.011740418637697073,0.0161023737777777,0.051378133887633036,0.007987174045019184,2.3853128062198645,602,0.3023255813953488,False,True,False,post_2024,bonds
RU000A10CKY3,181,181,2025-08-28,2026-05-15,0.0,0.008105465448804817,0.0115770315791298,0.046414772815277415,0.0074046787525190215,4.3156885762151065,602,0.30066445182724255,False,True,False,post_2024,bonds
RU000A10CKZ0,181,181,2025-08-28,2026-05-15,0.0,0.007594758083360552,0.0194696506238037,0.04173417145263448,0.005402514462590031,3.7758089630577714,602,0.30066445182724255,False,True,False,post_2024,bonds
RU000A10CL07,181,181,2025-08-28,2026-05-15,0.0,0.01119868183647493,0.0120661151045177,0.05402477963774517,0.00998637462987964,2.5880416637863375,602,0.30066445182724255,False,True,False,post_2024,bonds
RU000A10CL64,181,181,2025-08-28,2026-05-15,0.0,0.11119388343851877,0.128033080723928,0.39781142399018343,0.1116890721024448,,602,0.30066445182724255,False,True,False,post_2024,bonds
RU000A10CLD5,180,180,2025-08-29,2026-05-15,0.0,0.009323736695913467,0.00980970540055665,0.04450290817093245,0.00695691246901516,2.187132741361414,602,0.29900332225913623,False,True,False,post_2024,bonds
RU000A10CLT1,179,179,2025-09-01,2026-05-15,0.0,0.041953699617680036,0.0753480541164731,0.14633964245651837,0.03914257463098965,0.8153716583101798,602,0.2973421926910299,False,True,False,post_2024,bonds
RU000A10CLZ8,179,179,2025-09-01,2026-05-15,0.0,0.011865594920697334,0.0226342247386948,0.05054889636889487,0.008520351385811049,,602,0.2973421926910299,False,True,False,post_2024,bonds
RU000A10CM06,179,179,2025-09-01,2026-05-15,0.0,0.012725896500020262,0.0135439153845298,0.06979993980367763,0.011474119023366085,2.309372275714248,602,0.2973421926910299,False,True,False,post_2024,bonds
RU000A10CM14,179,179,2025-09-01,2026-05-15,0.0,0.021854002713686184,0.050256080859473,0.09922204791423082,0.019297747930662218,1.2803226936324512,602,0.2973421926910299,False,True,False,post_2024,bonds
RU000A10CM22,179,179,2025-09-01,2026-05-15,0.0,0.0063315790296943715,0.00713800585593647,0.03659187572070658,0.00541641990440596,4.003635425568722,602,0.2973421926910299,False,True,False,post_2024,bonds
RU000A10CLX3,179,179,2025-09-01,2026-05-15,0.00558659217877095,0.16615599187098218,0.287699859874295,0.5909058200425956,0.13533524510933428,0.767454788145255,602,0.2973421926910299,False,True,False,post_2024,bonds
RU000A10CM71,177,177,2025-09-03,2026-05-15,0.0,0.008058590578435235,0.0082726722222702,0.040278971243869796,0.005683340805790372,,602,0.29401993355481726,False,True,False,post_2024,bonds
RU000A10CM89,177,177,2025-09-03,2026-05-15,0.0,0.11034622468620243,0.115776022029846,0.38134103562252764,0.10935643027943201,,602,0.29401993355481726,False,True,False,post_2024,bonds
RU000A10CMD3,177,177,2025-09-03,2026-05-15,0.0,0.008221422823069053,0.0114144310693225,0.0356811787703715,0.005665478830813602,2.5174197779241263,602,0.29401993355481726,False,True,False,post_2024,bonds
RU000A10C0A1,177,177,2025-09-03,2026-05-15,0.8813559322033898,0.20269879011609865,0.240868517917629,0.5823629157716079,0.11502515240016242,,602,0.29401993355481726,False,True,False,post_2024,bonds
RU000A102S72,176,176,2024-01-03,2024-09-10,0.0,0.001491629234408055,0.00189627947241883,0.006799030993937567,0.0008777024913740973,,602,0.292358803986711,False,True,False,post_2024,bonds
RU000A10CMR3,176,176,2025-09-04,2026-05-15,0.0,0.3400396995531265,0.373057665346671,1.1370767051059927,0.34141730435959183,,602,0.292358803986711,False,True,False,post_2024,bonds
RU000A10CMQ5,176,176,2025-09-04,2026-05-15,0.005681818181818182,0.0177855660844439,0.0395607735826803,0.0812050002592265,0.014764533662096194,1.7328896762028414,602,0.292358803986711,False,True,False,post_2024,bonds
RU000A10CN62,174,174,2025-09-08,2026-05-15,0.0,0.013655507139409929,0.0148983217621562,0.0593300238828807,0.009776620715712062,,602,0.28903654485049834,False,True,False,post_2024,bonds
RU000A10CN47,174,174,2025-09-08,2026-05-15,0.005747126436781609,0.4942428714783132,0.506173958828812,1.1714248843710786,0.4138459443701696,0.4289461099225056,602,0.28903654485049834,False,True,False,post_2024,bonds
RU000A10CKS5,172,172,2025-09-10,2026-05-15,0.0,0.07130556818218875,0.0779509693292578,0.19525207941585657,0.06766518861849447,0.6612123636313508,602,0.2857142857142857,False,True,False,post_2024,bonds
RU000A10CMT9,172,172,2025-09-10,2026-05-15,0.0,0.009192294458705083,0.0107721690788183,0.042167607063039264,0.007708959111408981,1.7096521897753627,602,0.2857142857142857,False,True,False,post_2024,bonds
RU000A10CP52,172,172,2025-09-10,2026-05-15,0.0,0.05122141483219385,0.059266330326809,0.19842404240740366,0.05187599717792442,0.8324982651576343,602,0.2857142857142857,False,True,False,post_2024,bonds
RU000A10CP78,172,172,2025-09-10,2026-05-15,0.005813953488372093,0.006414031408199854,0.00840848191239026,0.03577282260381515,0.005181428980519856,3.7284835671463403,602,0.2857142857142857,False,True,False,post_2024,bonds
RU000A10CPB0,171,171,2025-09-11,2026-05-15,0.0,0.04666749611203723,0.0773326017668829,0.2605918665334194,0.0463676254318919,2.731299245763982,602,0.2840531561461794,False,True,False,post_2024,bonds
RU000A10C6C4,170,170,2025-09-12,2026-05-15,0.0,0.07770270664678992,0.0946174380690134,0.22693444564249068,0.04450821623319682,,602,0.2823920265780731,False,True,False,post_2024,bonds
RU000A10CQ77,169,169,2025-09-15,2026-05-15,0.0,0.0094338784564717,0.0110708041519635,0.03994954226490402,0.007229286702900002,,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A10CQ85,169,169,2025-09-15,2026-05-15,0.0,0.009436078915923556,0.0107628668941783,0.03733279665090524,0.005569148110387402,2.0723873996905757,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A10CQ93,169,169,2025-09-15,2026-05-15,0.0,0.005534401294703531,0.00606640393126296,0.027527072816897306,0.004120104458517432,,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A10CQA0,169,169,2025-09-15,2026-05-15,0.0,0.12673260036558612,0.198496864559102,0.5339008096425195,0.11072853030779513,,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A10CQE2,169,169,2025-09-15,2026-05-15,0.0,0.03210427651229911,0.0938985329378065,0.15843945934169965,0.038272685291574175,1.004995802320321,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A10CC32,169,169,2025-09-15,2026-05-15,0.005917159763313609,0.0140987148698143,0.0188532492751882,0.06927796431869483,0.012943920711866754,1.8686527928616194,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A106VS9,169,169,2025-09-15,2026-05-15,0.8698224852071006,0.3906780118856269,0.511556410493939,1.442544864746498,0.384308003135469,,602,0.2807308970099668,False,True,False,post_2024,bonds
RU000A10CR50,168,168,2025-09-16,2026-05-15,0.0,0.007479382285986953,0.00956070979561404,0.033366393279302284,0.004762434170329288,2.0808188414469924,602,0.27906976744186046,False,True,False,post_2024,bonds
RU000A10BUQ0,168,168,2025-09-16,2026-05-15,0.9345238095238095,0.2668197155214288,0.481113489074111,0.7989215575305243,0.11728339718395739,,602,0.27906976744186046,False,True,False,post_2024,bonds
RU000A10CR92,167,167,2025-09-17,2026-05-15,0.0,0.03119448164976303,0.0338044827859397,0.11067950835567802,0.03098771986265706,,602,0.27740863787375414,False,True,False,post_2024,bonds
RU000A10CRA8,167,167,2025-09-17,2026-05-15,0.0,0.06644442562876988,0.0965488479038689,0.1955113207703737,0.0361597409922073,,602,0.27740863787375414,False,True,False,post_2024,bonds
RU000A10CRB6,167,167,2025-09-17,2026-05-15,0.0,0.0882403969897518,0.129969386061367,0.2837961377536205,0.06821630164540969,0.950556223818437,602,0.27740863787375414,False,True,False,post_2024,bonds
RU000A10CRC4,167,167,2025-09-17,2026-05-15,0.0,0.3375319896809656,0.343229328431639,1.1781997570706904,0.33173304928551517,,602,0.27740863787375414,False,True,False,post_2024,bonds
RU000A10CRD2,167,167,2025-09-17,2026-05-15,0.0,0.06680488195901098,0.0735726015408486,0.26712233874656527,0.06531482660517314,1.3880908523507371,602,0.27740863787375414,False,True,False,post_2024,bonds
RU000A10B6W3,167,167,2025-09-17,2026-05-15,0.8802395209580839,0.4029678909540359,0.762016534260178,1.3608212823809567,0.2332302848604832,,602,0.27740863787375414,False,True,False,post_2024,bonds
RU000A10CRG5,166,166,2025-09-18,2026-05-15,0.0,0.016295341350146222,0.0288158426470394,0.0871235391554181,0.012835607691189507,3.2566908111697104,602,0.2757475083056478,False,True,False,post_2024,bonds
RU000A10CRJ9,166,166,2025-09-18,2026-05-15,0.0,0.29990403095095347,0.414723554444055,0.7859641252297868,0.16479937759336302,0.945264347285086,602,0.2757475083056478,False,True,False,post_2024,bonds
RU000A10CQB8,166,166,2025-09-18,2026-05-15,0.8855421686746988,0.33503170914203634,0.540913148464687,1.1145057613364429,0.24806952398994922,,602,0.2757475083056478,False,True,False,post_2024,bonds
RU000A10CS91,164,164,2025-09-22,2026-05-15,0.0,0.006813914640700766,0.00775747894732509,0.0377063392054787,0.004701585798373013,2.43987324296442,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10CSD0,164,164,2025-09-22,2026-05-15,0.0,0.06232722505473394,0.0654851878725167,0.22876582409744656,0.06064910857642627,,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10CSG3,164,164,2025-09-22,2026-05-15,0.0,0.3484684519529787,0.350979466071545,1.1475627767074237,0.34298076712349224,,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10CS75,164,164,2025-09-22,2026-05-15,0.006097560975609756,0.006241677069828427,0.0075032615892846,0.023376513409067684,0.003304644191426942,,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10CS83,164,164,2025-09-22,2026-05-15,0.012195121951219513,0.03172724909862628,0.041377816772507,0.12780359107294795,0.02715284218378524,1.8943524988623752,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10CSA6,164,164,2025-09-22,2026-05-15,0.012195121951219513,0.011890876185916312,0.0158258264836063,0.050985854983173665,0.007899365492189734,,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10AX05,164,164,2025-09-22,2026-05-15,0.9390243902439024,0.003707384827928819,0.100444775421904,0.124884076069646,0.00020423050644118,,602,0.2724252491694352,False,True,False,post_2024,bonds
RU000A10CSP4,163,163,2025-09-23,2026-05-15,0.0,0.04052852224702142,0.0432553897897192,0.16588624119045656,0.0296580501833885,1.5815342265690755,602,0.2707641196013289,False,True,False,post_2024,bonds
RU000A10CSR0,163,163,2025-09-23,2026-05-15,0.0,0.13803231078458983,0.223298467778188,0.4908542830450866,0.13609196943248467,1.1523487380308652,602,0.2707641196013289,False,True,False,post_2024,bonds
RU000A10CST6,163,163,2025-09-23,2026-05-15,0.0,0.01081588042681474,0.0184434079109754,0.05514089732671208,0.006473432891551094,2.6281819282142496,602,0.2707641196013289,False,True,False,post_2024,bonds
RU000A10CSQ2,163,163,2025-09-23,2026-05-15,0.03067484662576687,0.012024121509931148,0.0153142037232227,0.05490557182283081,0.008708030699686004,1.7521990678892372,602,0.2707641196013289,False,True,False,post_2024,bonds
RU000A10CRP6,162,162,2025-09-24,2026-05-15,0.0,0.00798720711137726,0.00921348313757529,0.0362225242819546,0.006661189917767499,,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CT09,162,162,2025-09-24,2026-05-15,0.0,0.01050831759329037,0.101570463521063,0.1387844479221045,0.027509238042230922,1.38743753577893,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CT58,162,162,2025-09-24,2026-05-15,0.0,0.012805151802941056,0.0167748915849712,0.06019896679758103,0.009501388620092508,2.4060012661055583,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CT74,162,162,2025-09-24,2026-05-15,0.0,0.02991317789580784,0.0339761588528928,0.0954653405644266,0.026297471539567824,1.1677192063043316,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CT41,162,162,2025-09-24,2026-05-15,0.006172839506172839,0.006185028616918372,0.00778159974734311,0.037252292276616694,0.005153283455408273,3.702975304371295,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CT33,162,162,2025-09-24,2026-05-15,0.012345679012345678,0.00799540239945317,0.00862119773662002,0.04175940774491962,0.0061023592342586905,2.2378190845037653,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10C7E8,162,162,2025-09-24,2026-05-15,0.8271604938271605,0.11737078160613036,0.327919122809927,0.5227286669482365,0.07654178635753679,,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CAU2,162,162,2025-09-24,2026-05-15,0.9259259259259259,0.09156237487063812,0.137263385300264,0.25997613443758993,0.026705921386830478,,602,0.2691029900332226,False,True,False,post_2024,bonds
RU000A10CTB2,161,161,2025-09-25,2026-05-15,0.0,0.008862130194944487,0.00975696002877971,0.05215814746762991,0.005697054991476788,5.61200560143909,602,0.26744186046511625,False,True,False,post_2024,bonds
RU000A10CSX8,161,161,2025-09-25,2026-05-15,0.006211180124223602,0.005615669394171166,0.00578392453597117,0.02955504418483478,0.003964233130387374,1.8725340586850574,602,0.26744186046511625,False,True,False,post_2024,bonds
RU000A10CTG1,160,160,2025-09-26,2026-05-15,0.0,0.02986772685731435,0.0427932130060789,0.11014542402478433,0.023619545040822327,1.6532679965391188,602,0.26578073089701,False,True,False,post_2024,bonds
RU000A10CTH9,160,160,2025-09-26,2026-05-15,0.0,0.08406843875354182,0.101727435305918,0.3129067918456122,0.08838374888042558,,602,0.26578073089701,False,True,False,post_2024,bonds
RU000A10CTJ5,160,160,2025-09-26,2026-05-15,0.0,0.00829502881813133,0.00938992251839726,0.042521668078353864,0.005324999469119355,2.0752321934767375,602,0.26578073089701,False,True,False,post_2024,bonds
RU000A10BVN5,160,160,2025-09-26,2026-05-15,0.9375,0.10897568322342993,0.505645935931852,0.6906305803954982,0.05267732589393775,,602,0.26578073089701,False,True,False,post_2024,bonds
RU000A10CTK3,159,159,2025-09-29,2026-05-15,0.0,0.0015997953802501903,0.00257000410409299,0.006089308156256681,-0.00038694706551169726,,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CTX6,159,159,2025-09-29,2026-05-15,0.0,0.36346473986820566,0.370957405876162,1.227914120527362,0.3643697705459978,,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CU89,159,159,2025-09-29,2026-05-15,0.0,0.008451377281802782,0.00986131404376848,0.04188664583364578,0.0061990485404498944,2.285105236120264,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CU97,159,159,2025-09-29,2026-05-15,0.0,0.010223765526839332,0.0108093354916304,0.05404471192652014,0.007703136654532015,3.2925064117029383,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CUB0,159,159,2025-09-29,2026-05-15,0.0,0.02368272120387595,0.027126853001801,0.10481849906753674,0.018741716362143626,,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CU30,159,159,2025-09-29,2026-05-15,0.006289308176100629,0.015215956569449768,0.0235037540423172,0.07670253252352338,0.015125491251643074,2.0149638061079567,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CU48,159,159,2025-09-29,2026-05-15,0.006289308176100629,0.014012337800369345,0.0164271025451247,0.06669654175083983,0.011656244050278687,1.803367568579053,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CU55,159,159,2025-09-29,2026-05-15,0.006289308176100629,0.009424766610467233,0.0103358543513032,0.036617420200250744,0.004901543893324249,1.6994758786881974,602,0.26411960132890366,False,True,False,post_2024,bonds
RU000A10CUF1,158,158,2025-09-30,2026-05-15,0.0,0.011021430056001529,0.0118550035516912,0.052848360238459804,0.009164176718802233,1.6979655169563639,602,0.26245847176079734,False,True,False,post_2024,bonds
RU000A10C8J5,157,157,2025-10-01,2026-05-15,0.0,0.04831665110743159,0.0819301965072649,0.1670511920402662,0.034567031306093246,,602,0.260797342192691,False,True,False,post_2024,bonds
RU000A10CWF7,157,157,2025-10-01,2026-05-15,0.0,0.009702342310475452,0.0108856721386723,0.04349576401548363,0.007211487842090339,1.7655032154178543,602,0.260797342192691,False,True,False,post_2024,bonds
RU000A10CW87,156,156,2025-10-02,2026-05-15,0.0,0.061085488253945074,0.0728727670071647,0.18266014198045227,0.0633040128848151,,602,0.2591362126245847,False,True,False,post_2024,bonds
RU000A10CZ35,155,155,2025-10-03,2026-05-15,0.0,0.00931715458282912,0.0114863983090572,0.04256149830529697,0.006916083741952973,,602,0.2574750830564784,False,True,False,post_2024,bonds
RU000A10CZ68,155,155,2025-10-03,2026-05-15,0.0,0.352161570318519,0.366249700165142,1.1843649125565838,0.3526339052027228,,602,0.2574750830564784,False,True,False,post_2024,bonds
RU000A10CZ43,155,155,2025-10-03,2026-05-15,0.012903225806451613,0.005808955330553374,0.0145897667226384,0.03175750330417742,0.003109259877753885,,602,0.2574750830564784,False,True,False,post_2024,bonds
RU000A10CZA1,154,154,2025-10-06,2026-05-15,0.0,0.016654205974589234,0.0420820301380462,0.08450213472799613,0.019672508141275198,1.4115709118204427,602,0.2558139534883721,False,True,False,post_2024,bonds
RU000A10CZB9,154,154,2025-10-06,2026-05-15,0.0,0.24191076372216708,0.329357463739548,0.7326647368991884,0.18072185479581476,0.9790624308166,602,0.2558139534883721,False,True,False,post_2024,bonds
RU000A108CH8,154,154,2025-10-06,2026-05-15,0.7337662337662337,0.17881663903672296,0.310135553470109,0.5678686851286101,0.10266575141021543,,602,0.2558139534883721,False,True,False,post_2024,bonds
RU000A10CZC7,153,153,2025-10-07,2026-05-15,0.0196078431372549,0.012651479985324073,0.0157658647093466,0.05163282762522318,0.00805142513333765,,602,0.2541528239202658,False,True,False,post_2024,bonds
RU000A10D1H3,152,152,2025-10-08,2026-05-15,0.0,0.03585334602856049,0.0653215002968368,0.15129289683377964,0.03919897794009182,,602,0.25249169435215946,False,True,False,post_2024,bonds
RU000A10D1J9,152,152,2025-10-08,2026-05-15,0.0,0.014445316396862293,0.0195952387155539,0.054421135756882295,0.00673073004591345,,602,0.25249169435215946,False,True,False,post_2024,bonds
RU000A0NR5W6,152,152,2025-10-08,2026-05-15,0.868421052631579,0.06136263462924472,0.0796606302543957,0.16222735967684784,0.03145501316321915,,602,0.25249169435215946,False,True,False,post_2024,bonds
RU000A10D1U6,150,150,2025-10-10,2026-05-15,0.0,0.007985759050902035,0.0100979674137083,0.03736374028140878,0.0036699627107141678,,602,0.24916943521594684,False,True,False,post_2024,bonds
RU000A10D1W2,150,150,2025-10-10,2026-05-15,0.0,0.0040581365971104864,0.0114680612573865,0.026186253048672545,0.0030010477780103824,1.6730960417900171,602,0.24916943521594684,False,True,False,post_2024,bonds
RU000A10C4E5,150,150,2025-10-10,2026-05-15,0.8933333333333333,0.04342291402039293,0.0852586198732316,0.15106981692050195,0.03376935942683689,,602,0.24916943521594684,False,True,False,post_2024,bonds
RU000A10D2N9,149,149,2025-10-13,2026-05-15,0.0,0.011225873831058508,0.0117286689719887,0.05595690928684906,0.00915749527417741,,602,0.24750830564784054,False,True,False,post_2024,bonds
RU000A10D2Q2,149,149,2025-10-13,2026-05-15,0.0,0.005408334361635505,0.00664277979454946,0.02568871717449555,0.0031319266984746897,,602,0.24750830564784054,False,True,False,post_2024,bonds
RU000A10CQH5,149,149,2025-10-13,2026-05-15,0.8926174496644296,0.06192677063162947,0.0731998301100028,0.19640647251105267,0.0132671483006415,,602,0.24750830564784054,False,True,False,post_2024,bonds
RU000A10D2Y6,148,148,2025-10-14,2026-05-15,0.0,0.20311184961246437,0.347957608061664,0.721280283849871,0.1511095108017309,0.9859843056283351,602,0.24584717607973422,False,True,False,post_2024,bonds
RU000A10D301,148,148,2025-10-14,2026-05-15,0.0,0.060065535757574715,0.0664480235891184,0.24281880255187863,0.06105307136429752,,602,0.24584717607973422,False,True,False,post_2024,bonds
RU000A10D319,148,148,2025-10-14,2026-05-15,0.0,0.09929019981179696,0.100986231162969,0.3861748277738775,0.09886157443025662,,602,0.24584717607973422,False,True,False,post_2024,bonds
RU000A10BA68,148,148,2025-10-14,2026-05-15,0.6756756756756757,0.06591386862287815,0.0776160423134686,0.18941380283148443,0.029401542055234202,,602,0.24584717607973422,False,True,False,post_2024,bonds
RU000A10D3B2,147,147,2025-10-15,2026-05-15,0.0,0.01721037758018607,0.0232186138399108,0.09106165925142674,0.014410787884654799,2.5383097161622166,602,0.2441860465116279,False,True,False,post_2024,bonds
RU000A10D3C0,147,147,2025-10-15,2026-05-15,0.0,0.012353213240195851,0.0146832967429498,0.05171519455885532,0.009996236472947152,,602,0.2441860465116279,False,True,False,post_2024,bonds
RU000A10D3J5,147,147,2025-10-15,2026-05-15,0.0,0.013889457869426004,0.0148784933098113,0.05813854810331089,0.011192811807529044,,602,0.2441860465116279,False,True,False,post_2024,bonds
RU000A10D3K3,147,147,2025-10-15,2026-05-15,0.0,0.008495496212899025,0.00926823450694538,0.04320165533026694,0.0061424191737667316,,602,0.2441860465116279,False,True,False,post_2024,bonds
RU000A0NR5U0,147,147,2025-10-15,2026-05-15,0.8979591836734694,0.04798599203794385,0.0953119978390477,0.16018761379708107,0.029894308374717522,,602,0.2441860465116279,False,True,False,post_2024,bonds
RU000A10D3G1,146,146,2025-10-16,2026-05-15,0.0,0.013082098749065551,0.0199481869010486,0.07519150449860543,0.009826399326652616,2.5961518630170763,602,0.2425249169435216,False,True,False,post_2024,bonds
RU000A10D3P2,146,146,2025-10-16,2026-05-15,0.0,0.007085174270180738,0.00864191947907693,0.035147137518013405,0.005099094255272008,,602,0.2425249169435216,False,True,False,post_2024,bonds
RU000A10D3S6,146,146,2025-10-16,2026-05-15,0.0,0.013071303035081175,0.0160351642010008,0.06740429707771681,0.008822926480967285,1.792635814283684,602,0.2425249169435216,False,True,False,post_2024,bonds
RU000A10D3T4,146,146,2025-10-16,2026-05-15,0.0,0.00765437081688627,0.00893328280483788,0.03967386244290648,0.007713083821841427,,602,0.2425249169435216,False,True,False,post_2024,bonds
RU000A10D3X6,146,146,2025-10-16,2026-05-15,0.0,0.005866268619051496,0.00761001777523489,0.02939869679511264,0.0034997515289564877,,602,0.2425249169435216,False,True,False,post_2024,bonds
RU000A10D3R8,146,146,2025-10-16,2026-05-15,0.00684931506849315,0.009480429982336594,0.0130687318034274,0.055912590418681754,0.009747917721942225,2.3869553188939276,602,0.2425249169435216,False,True,False,post_2024,bonds
RU000A10D459,145,145,2025-10-17,2026-05-15,0.0,0.006163533381957991,0.00975782637075126,0.03003799860293971,0.00389236547907445,,602,0.24086378737541528,False,True,False,post_2024,bonds
RU000A10D483,145,145,2025-10-17,2026-05-15,0.0,0.3787423603866874,0.379101882863345,1.3249689934339075,0.37353293876044946,,602,0.24086378737541528,False,True,False,post_2024,bonds
SU26251RMFS7,145,145,2025-10-17,2026-05-15,0.0,0.010368527687671752,0.01241737809487,0.048233178162482106,0.007833387440507648,1.7759552731675705,602,0.24086378737541528,False,True,False,post_2024,bonds
RU000A10D4D6,144,144,2025-10-20,2026-05-15,0.0,0.009677706559031057,0.0157039139247343,0.04996350380696313,0.00745360067680525,,602,0.23920265780730898,False,True,False,post_2024,bonds
RU000A10D4E4,144,144,2025-10-20,2026-05-15,0.0,0.03101355150586054,0.0479441766284206,0.1160114083842111,0.02232275036427185,,602,0.23920265780730898,False,True,False,post_2024,bonds
RU000A10D4F1,144,144,2025-10-20,2026-05-15,0.0,0.023654848986588928,0.041246982632362,0.12832534366807424,0.02036707049206345,,602,0.23920265780730898,False,True,False,post_2024,bonds
RU000A10D4P0,143,143,2025-10-21,2026-05-15,0.0,0.44780464235270545,0.470039304230568,1.4809066897996996,0.449557851384272,,602,0.23754152823920266,False,True,False,post_2024,bonds
RU000A10D4G9,142,142,2025-10-22,2026-05-15,0.0,0.0022862797149527992,0.0898837734739643,0.12077687763345758,0.022153807435141976,,602,0.23588039867109634,False,True,False,post_2024,bonds
RU000A10D4S4,142,142,2025-10-22,2026-05-15,0.0,0.011517747024051695,0.013431977769597,0.05860267976090317,0.009258869150873828,,602,0.23588039867109634,False,True,False,post_2024,bonds
RU000A10D4V8,142,142,2025-10-22,2026-05-15,0.0,0.007937069949796361,0.00871412178805595,0.044365405605980734,0.005040030018449812,5.614043803581649,602,0.23588039867109634,False,True,False,post_2024,bonds
RU000A10D4W6,142,142,2025-10-22,2026-05-15,0.0,0.01873674139682361,0.0264611658504172,0.08985482329483951,0.016531732538138427,1.6392485313123966,602,0.23588039867109634,False,True,False,post_2024,bonds
RU000A10CCL7,142,142,2025-10-22,2026-05-15,0.8732394366197183,0.08159793663157695,0.238786355716495,0.3593130798883681,0.0136742304820643,,602,0.23588039867109634,False,True,False,post_2024,bonds
RU000A10C071,142,142,2025-10-22,2026-05-15,0.9577464788732394,2.3151411858199383e-05,0.00921814192306004,0.012281313412276777,0.00230453548076501,,602,0.23588039867109634,False,True,False,post_2024,bonds
RU000A10D4H7,141,141,2025-10-23,2026-05-15,0.0,0.0023347354833299448,0.161114908715028,0.214648973333213,-0.00036235802101111425,,602,0.23421926910299004,False,True,False,post_2024,bonds
RU000A10CQJ1,141,141,2025-10-23,2026-05-15,0.9574468085106383,1.66411779305684e-05,0.357315391109178,0.47768517233888946,0.0,,602,0.23421926910299004,False,True,False,post_2024,bonds
RU000A10D665,140,140,2025-10-24,2026-05-15,0.0,0.039010475135223134,0.0476117567036763,0.13032769859385074,0.03068538096193738,,602,0.23255813953488372,False,True,False,post_2024,bonds
SU26252RMFS5,140,140,2025-10-24,2026-05-15,0.007142857142857143,0.009391823154729676,0.0123541003187049,0.045103102975713384,0.0058358723397315,2.492434015798694,602,0.23255813953488372,False,True,False,post_2024,bonds
RU000A10ASY0,139,139,2025-10-27,2026-05-15,0.0,0.005354001909575545,0.00637960696403899,0.01440694146744567,-0.0001527377497653365,,602,0.23089700996677742,False,True,False,post_2024,bonds
