market,period,tradedate,window,horizon,tail_prob,n_assets,window_rows,future_rows,dq_es,dr_es_concentration,current_es,current_var,current_rv_ann,current_hill_alpha,future_es,future_var,future_rv_ann,future_mdd,future_cum_log_return,future_tail_event,assets
shares,full_2015,2017-09-06,252,21,0.025,80,252,21,0.15873015873015872,0.42486620071926834,0.023408654380438793,0.016196215323475767,0.11756240563933455,2.7967294573940027,0.005490593016905911,0.003800123070125945,0.054159769690952445,0.0054755472603705835,0.04576055525830711,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2017-10-05,252,21,0.025,80,252,21,0.15873015873015872,0.43137130072561003,0.02340865438043879,0.016196215323475767,0.11641830808520282,2.7967294573940027,0.01204003505214366,0.01057747015636408,0.08417864609583914,0.0310368399065738,-0.0024663014381604677,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2017-11-03,252,21,0.025,80,252,21,0.15873015873015872,0.43304867589875135,0.023408654380438793,0.016196215323475767,0.11750761713222323,2.7967294573940027,0.01790094225853486,0.014069734161410236,0.10750625182196205,0.03522989773146079,-0.00595157172675694,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2017-12-05,252,21,0.025,80,252,21,0.15873015873015872,0.4373900291417392,0.023634842835966972,0.01637925746258218,0.11860560852886669,2.6898793154692378,0.012432322865400754,0.010395256737005868,0.10858660827096155,0.02924350415213639,0.023978915484698108,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-01-05,252,21,0.025,80,252,21,0.15873015873015872,0.4351081734378546,0.02363484283596697,0.01637925746258218,0.1174168263364681,2.6514867720678863,0.009312649014205848,0.006758222215006116,0.07132423881846114,0.016884039029310016,0.02080511212299685,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-02-06,252,21,0.025,80,252,21,0.15873015873015872,0.4376479988714746,0.02363484283596697,0.01637925746258218,0.11674583817248693,2.6514867720678863,0.02467713519550085,0.017524881511252158,0.12532882634590145,0.014196970752244131,-0.00038485595973781865,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-03-09,252,21,0.025,80,252,21,0.15873015873015872,0.4504872374690719,0.023879466917441073,0.01637925746258218,0.11480028636957795,2.379537181251205,0.010057367086229018,0.009398128062282768,0.0787866460256471,0.02080045554576715,-0.010491583654053355,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-04-09,252,21,0.025,80,252,21,0.15873015873015872,0.3779517154472865,0.01861483839925455,0.013365175437738677,0.10006678202780045,2.8698283937393714,0.06588049212329279,0.036829643934130005,0.2626526164670534,0.012022596700067667,0.0023308072503907644,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-05-08,252,21,0.025,80,252,21,0.172118495449211,0.4458198718937722,0.023179492210547104,0.01188115603437944,0.115324864702567,2.202753027602622,0.008067209911902653,0.007468126036691685,0.05635788477423415,0.029776589105881435,-0.013698925859353091,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-06-07,252,21,0.025,80,252,21,0.17395157712045078,0.4627428044527967,0.023179492210547104,0.011695044823078336,0.11348870158531969,2.1713682629689743,0.014682445197740653,0.012137921482490696,0.0985954028066378,0.03437580211380398,-0.0019244740565280624,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-07-06,252,21,0.025,80,252,21,0.17367003692698937,0.4491229531677218,0.02262841397441191,0.010671978370421541,0.11330262115223878,2.1209583907427874,0.00842980834840303,0.008343470681144771,0.05988085352578863,0.011574617126247966,0.009107644722698496,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-08-06,252,21,0.025,80,252,21,0.17371032832584157,0.4483241172543482,0.022569428645659577,0.010335749842256057,0.11119475987940343,2.043011401878147,0.013016014609026877,0.011406477647942882,0.08168621242020421,0.03403745997265317,-0.020272943425042503,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-09-04,252,21,0.025,80,252,21,0.173492050763238,0.4537844435700877,0.02294705532880578,0.011581498065230098,0.11105036620327007,2.13088996761922,0.0068852630332486954,0.006215821843567487,0.06573113859248568,0.01111000999309697,0.04636825381786817,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-10-03,252,21,0.025,80,252,21,0.1726937686185056,0.4464735009826779,0.02294705532880578,0.011581498065230098,0.11155794197376197,2.13088996761922,0.014362291013180806,0.012279938688818796,0.11232203523125908,0.06249477822341276,-0.04155103763274146,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-11-01,252,21,0.025,80,252,21,0.17207239257050722,0.44731858174813194,0.02327880618038251,0.011865906729841488,0.11391555509822632,2.188404036597829,0.010955550419105575,0.00971400415026293,0.08328532352149481,0.035868752430581186,-0.005617733462985415,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-12-03,252,21,0.025,80,252,21,0.17286538370054755,0.4351304770908491,0.02228660734617833,0.010795246706277493,0.11228680879846524,2.4289548480035523,0.009344217823006215,0.008381128866774407,0.08455858998358971,0.04877974397643903,-0.01635517918215858,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-01-03,252,21,0.025,80,252,21,0.1742215297714961,0.4415117534748735,0.021992365197835855,0.01032449142480313,0.11054470665039863,2.3996034754725617,0.00897050006446612,0.005870768598669373,0.0615175340012292,0.00893038516860234,0.06780852493281143,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-02-04,252,21,0.025,80,252,21,0.17433346361824004,0.442543293664398,0.021992365197835862,0.01032449142480313,0.11098884354141807,2.3996034754725617,0.01175406390867382,0.009286354239107992,0.08423941250820997,0.023090423744432487,-0.0006336221378889237,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-03-05,252,21,0.025,80,252,21,0.1710872548337193,0.4027993431912709,0.020121206233639614,0.010173222232004762,0.10785373098445637,2.7944457026865233,0.005654646271593436,0.004756013474651145,0.07694593529025712,0.006498007258335603,0.03352710962068464,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-04-04,252,21,0.025,80,252,21,0.17090718889344444,0.4009365638981046,0.020121206233639617,0.010173222232004762,0.10791227173833011,2.635413574578767,0.00797073491582894,0.006161680592125084,0.05320463323398569,0.012134156304132171,0.008924119559722495,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-05-06,252,21,0.025,80,252,21,0.15873015873015872,0.2745581525026342,0.012153848718765889,0.010023176090289299,0.07983709049918607,4.445334775650069,0.008879483024117148,0.008121396803692928,0.06605222879059823,0.022475770116358373,-0.0007674495034303045,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-06-05,252,21,0.025,80,252,21,0.15873015873015872,0.27449057598276705,0.012153848718765889,0.010023176090289299,0.08032521360406271,4.445334775650069,0.0037884665729183984,0.0036894687437056106,0.056069897317223706,0.0037812993871693124,0.0746602271948914,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-07-05,252,21,0.025,80,252,21,0.15873015873015872,0.2719425117626703,0.011455919502925637,0.009672441899299401,0.0782498226112204,5.001700148993146,0.008989930534836014,0.008697769521297471,0.06123761413649486,0.020487584051819274,-0.014746838194744975,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-08-05,252,21,0.025,80,252,21,0.15873015873015872,0.278476132548148,0.011455919502925637,0.009672441899299401,0.07854802451382815,5.5746050430840475,0.009740755805218923,0.008184536084881192,0.06816806712377936,0.024283870992261813,0.004508017637028291,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-09-03,252,21,0.025,80,252,21,0.15873015873015872,0.2690378141192449,0.010923350693259833,0.00924678881875941,0.07720957724287122,6.159557100504447,0.0060499750819982615,0.005531692629701028,0.05926245166821491,0.021165957970013638,0.010645158996760443,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-10-02,252,21,0.025,80,252,21,0.15873015873015872,0.27768244985473184,0.010923350693259833,0.00924678881875941,0.07641254517529432,6.159557100504447,0.013928301777486213,0.00986371125458004,0.0670199568852566,0.006419623482212922,-0.000160630995634398,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
